"","V1","V2","V3","V4","V5","V6","V7","V8"
"17",0.0011684082635988,3.99505403528152,0.141824645797609,0.135494079536065,5.52128834718234,0.0317246588322967,0.0887188703337506,0.217027819042239
"18",0.0518739888981366,2.5205586996221,0.0814477857554442,0.10870874670776,0.467932714148446,0.0175630561595622,0.306449940247116,0.104574278676787
"19",0.431942260963275,2.21577508270554,0.200936690362347,0.0339589866513177,0.343085155830722,0.14865580802077,0.870794018422695,0.162435914172656
"20",0.00941540820463358,0.942967031163762,0.0128096463602847,0.183230873454595,0.692596189513892,0.10458445358081,0.0203474407820366,0.36372996081349
"21",0.00213930166638672,1.53142397943537,0.186594849845429,0.0932838498818501,0.393719810317955,0.657664894606117,0.353520941372299,0.494560364635077
"22",0.0750988281525661,3.37793029661593,0.184516967333584,0.0120378800429374,0.46209896436567,0.0752874596752107,0.524049089619628,0.169619948496436
"23",0.090762521101696,2.77701526265225,0.0886685706875661,0.0227625568416837,1.11650512402721,0.278642681105139,0.315687161905225,0.541988010615636
"24",0.00231947416956439,0.921712505806794,0.0476703100047228,0.0320430665176898,1.1681272282696,0.450122792946841,0.177882711585167,0.767811166131168
"25",0.242013077797486,22.1159806334592,0.096604314423758,0.448900746110992,0.48541683827345,0.0875655605285975,0.0410893898870985,0.117521629234081
"26",0.0543707250932317,0.0382725775347329,0.197401595264792,0.642059413141691,1.57378279218042,0.0311007746917483,0.0684528095646125,0.0749135056715573
"27",0.0531095537271427,4.17151597015536,0.474406678791634,0.527016261720565,1.51907607653249,0.0362221549951875,0.26340835307341,0.366544951427394
"28",0.000915612413620649,6.93308179373481,0.0817659725666217,0.0152409424514067,1.38898702431345,0.242635191569507,0.190358574849214,0.100045215142752
"29",0.0455592164173558,1.2525104736213,0.0955735214105291,0.112597176792363,0.204790573785017,0.03698975817839,0.104366061584661,0.320322163784417
"30",0.0567270746710794,4.36999089596166,0.183285799280104,0.101561524549833,5.24063265805425,0.15966440974331,0.0477642870922852,0.35243440699401
"31",0.0145387871790526,5.93348004692321,0.282718967531447,0.00121395913503402,4.75789239084137,0.0637245245234297,0.237136533348268,0.384687172522424
"32",0.251732057875998,0.328909150508739,0.502743022772257,0.0169230326346188,2.14238697540508,0.0873121908014703,0.0729326299495957,0.216129766563743
"33",0.296832494752832,4.93166682601223,0.00947332189546699,0.209236425284357,0.375886981953759,0.0449326864765732,0.205556448365259,0.10634161256308
"34",0.105385188663952,13.7950632102842,0.0302790610900552,0.0327869798434394,0.443531447844537,0.0175270157509313,0.498542515086197,0.0305975353808954
"35",0.00947393240967826,4.09546612180745,0.479344435636913,0.211407998871985,0.468089412904053,0.0351270540739534,0.427198842709694,0.0353894501206095
"36",0.018846390629411,1.89625337030441,0.132723069218709,0.00501378746129809,0.441035618298606,0.161897876270823,0.133983509494423,0.484550696000293
"37",0.111928916330061,18.1864914967094,0.184450844602206,0.0228161760145084,0.341104625279645,0.0353474520486664,0.00184369263024511,0.427243121154633
"38",0.10633091886849,1.94591350390756,0.108078712775153,0.238482919585576,2.28913115771774,0.0773785307615523,0.00788914981432092,0.103403483018483
"39",0.0358323133069579,10.1267859242126,0.000379498204237585,0.211601845410445,1.42156040191085,0.183459234856237,0.0589489816637418,0.719572011205761
"40",0.0113115323860535,3.9203731356043,0.358566010508797,0.016128299830001,0.782299787860534,0.00447813495844829,0.935386372657047,0.258711191605687
"41",0.340968101387926,4.06766952512411,0.152461164601862,0.409320239510143,0.534704567365241,0.0100349526568053,0.33712018161501,0.0627655279574197
"42",0.0117479557195498,11.4672871482654,0.0352597305700239,0.44485476203818,4.08052163659069,0.0174381342284629,0.024124433321021,0.730639154555127
"43",0.0258198989724581,2.52577718663001,0.00697872373285839,0.305990939028988,0.925279044591446,0.05609434775739,0.269085934759207,1.42236149806872
"44",0.017674322405206,7.33332171150299,0.0343681346233689,0.407425476490182,3.21677890057901,0.0845674907639402,0.788614957293842,0.0714847692221631
"45",0.025526526568364,6.50020366299747,0.138948659687786,0.313447313606261,0.359159913931737,0.0323949536327732,0.0519437829963377,0.169503021155042
"46",0.0612696511902512,4.73970249901669,0.114327435005684,0.147914901780067,0.591064629928797,0.0574218855306184,0.00899323969960908,0.0160555650214273
"47",0.0230233305689379,2.1050985393041,0.0255316426421191,0.0827446986764247,0.0629758437592428,0.0601204393286721,0.022169349130211,0.168541683027466
"48",0.238800190270839,0.632428679893532,0.0937901402887959,0.159277437553057,4.15835197901415,0.0466900986239417,0.309609295189272,0.526902445318252
"49",0.0380499108173912,8.98500797731995,0.1813506819916,0.133057635165315,3.21014542674444,0.0438760079478903,0.176655627197883,0.00456885614868958
"50",0.065802098662882,0.934255619912178,0.110249550335795,0.10518652472283,3.59529183208395,0.210936485804697,0.127097240500899,0.1399424007152
"51",0.026849060939081,4.75721884079961,0.0957056403026096,0.179266441366091,1.02903387905899,0.101021045733919,0.232394241875507,0.11750163882751
"52",0.287664988309203,3.350680612927,0.446678717142944,0.216482104708324,10.2506583430622,0.00696739232780263,0.857756821865835,0.0207766789227343
"53",0.0473091471289684,26.5516303375173,0.0347969483306812,0.0329723442273231,0.527904294717419,0.173152523589843,0.409489260456821,0.1786267103753
"54",0.00422158439508123,2.81553984950529,0.0441551008646114,0.399534070733726,0.359527529946663,0.250218687304902,0.521204409128462,0.003051270905345
"55",0.0735584244207003,4.73746539407743,0.326380340470493,0.310972013173926,3.89583104557462,0.0264801960151417,0.0120891922572926,0.44600599624972
"56",0.0415347532306545,12.1787765402749,0.334331540769908,0.0924114825658745,1.91824997184505,0.305648110632406,0.0833741868899824,0.0382994275152464
"57",0.0601411328722165,1.88427210817771,0.0200231685095097,0.0245377867645213,1.1907767840089,0.15237597534523,0.010771437769761,0.00549162096808098
"58",0.0040684415001282,5.33863859146135,0.103058085976061,0.0933549423657897,6.50179713578414,0.370334466918051,0.174960491375221,0.174614626963166
"59",0.00899902050379192,0.433982056491179,0.04926845391031,0.0618964924618945,0.0744554448284062,0.0412052256873026,0.0408123004607698,0.244179368067765
"60",0.015483477541936,21.1245892456609,0.122618038438887,0.159139632440153,0.332330345930728,0.0643183131210535,0.775819016140911,0.0115182357165701
"61",0.0127211075928564,1.28843664245331,0.488599291432059,0.974815055288391,0.484719737198701,0.16358682425794,0.0368303890527007,0.0271307308188425
"62",0.00923235759525055,3.04165403886449,0.113198336688125,0.0406144754483667,2.86905054268103,0.171313131474199,0.125149675645128,0.0935933383751017
"63",0.187980067568115,21.6248547558067,0.57164771981231,0.0130889120034677,0.0359766128014404,0.0923028443514879,0.0195707371429104,0.0993403193374548
"64",0.275100103858598,1.79724728892498,0.0168387360942447,0.0486587477520913,5.18095883626912,0.0233922487278965,0.0180380007432249,0.345041968734234
"65",0.100385989764484,1.49829114213857,0.272270501014344,0.0584527742115614,2.6268088981661,0.0101817028634744,0.618534409011691,0.231060374244658
"66",0.0571857221006885,3.85561043275417,0.0360446074412613,0.0575110430641882,0.413612732851632,0.00227155725275764,0.0446709732486894,0.287568235889928
"67",0.021812239117304,0.534270545362376,0.0630731442836267,0.00330304493806914,1.22824726454325,0.257139639646314,0.280272867506756,0.123885147861517
"68",0.0457532740753888,2.36482790546394,0.0632665237481755,0.0795786605458198,1.43889973464444,0.0889868217355114,0.013019277053282,0.237903272929668
"69",0.101861516559092,3.67587088397379,0.0171416717056164,0.0943844691112645,5.10228780443883,0.0227951294087584,0.00298611018633038,0.0212202540664184
"70",0.0299713051478835,31.9041647498115,0.0194669059194951,0.0115976590692448,0.204443280826312,0.160046718298335,0.531500868563826,0.504399739565678
"71",0.0730734615210859,1.72150801714343,0.0125635128439401,0.35298886575175,0.158110926427022,0.160186135744015,0.120003294910019,0.0586059684257327
"72",0.062283187291489,1.02601937176968,0.138973298976687,0.265951080586777,0.600305892199987,0.0337663403370335,0.45023948507541,0.0792392080910401
"73",0.0206410386511436,1.63173501056725,0.219513426239213,0.187023851431122,0.111460395342746,0.0968168604951888,0.183373998930391,1.21007010095787
"74",0.0982472568212434,0.976940201544887,0.0849235821602703,0.108102068541323,0.951220143556908,0.0129641051710489,0.277467309688,0.00403627881803698
"75",0.205716505674033,8.52992161705001,0.189084802924034,0.0160285888828338,0.899438104006557,0.186777488008819,0.457350519814245,0.692836477782328
"76",0.0933750673623,6.38216209100274,0.00592886816962244,0.152207161290634,0.506645337990683,0.0719928645618259,0.0629378785691409,0.039352164536082
"77",0.00697994074248956,4.52317177107342,0.0939909744804359,0.00410431562441693,4.92536520674092,0.0103773207599491,0.0125368122292242,0.0172943685043253
"78",0.0753441875801486,0.0118973627513149,0.125560645460851,0.0117559478300287,1.20545162556837,0.085734970346064,0.33752968527719,0.0303993565829361
"79",0.0918511986777679,3.09182360367382,0.0766733524140576,0.162894218482751,1.45433156246273,0.225169383783814,0.0313591625936273,0.144698346094079
"80",0.425599243169667,6.21822997501694,0.123961041408844,0.0571277670944985,5.14416967715229,0.0809763448479865,0.0318561237107451,0.130154323599228
"81",0.270279131818087,9.80748229134177,0.0537132111553106,0.231146917542572,0.104145191833914,0.0960097397300864,0.198984474415316,0.321661611758521
"82",0.0111547121279539,11.7233613859672,0.0291786265559509,0.0855122553021369,0.424868809397212,0.018475924933021,0.284727479062127,0.359842707012861
"83",0.0890465100379894,12.1135278844282,0.0296555598846424,0.116833275054822,3.07289550666001,0.0834738520357769,0.0816505259832002,0.275939134354985
"84",0.032623143785439,1.44489385579594,0.029876542333159,0.114599177132785,2.79797805889829,0.014693644088182,0.442592064915994,0.245783190417416
"85",0.0782713197399169,0.352013831644207,0.130628673246472,0.179822798596687,1.22497247894748,0.0889753483076272,0.0411280519378206,0.346735878821134
"86",0.106078776196226,4.81992573048449,0.135297804812472,0.177480168953607,0.200880576870884,0.00591911852804395,0.0334323177429191,0.566170268970933
"87",0.0713885696484712,6.75495144966585,0.0530630162081102,0.035740921146923,6.79570745692649,0.0174759400125872,0.120598681927802,1.02978230149139
"88",0.182685133221319,5.43123317577655,0.0378825725794301,0.377912294284138,1.76021280924312,0.252826833066349,0.181270985758725,0.147546627245007
"89",0.00993899804106812,14.780506883864,0.00361555045266966,0.118430982542848,0.320375956142554,0.0859711245998387,0.211877107177899,0.377669328179576
"90",0.132552226947223,13.3131405376088,0.120764448808366,0.356904132560088,0.970589178482232,0.236373559443747,0.336830188621867,0.117780039532957
"91",0.0597023870887574,9.55697958167652,0.0107420366056375,0.0186241693958027,3.22134394401749,0.0515834828215166,0.122080816620393,0.70099088239033
"92",0.0172290504740646,6.95227828531899,0.0755051935108842,0.299137564730294,0.0753405448254197,0.0157184328438917,0.15908261258902,0.00139007328145716
"93",0.0306842742671477,4.53524525394718,0.240261430330194,0.0768359300408795,3.21838700195616,0.0852872387888022,0.0203312405362676,0.0326858244594721
"94",0.144663920600285,9.13099963418005,0.186057978375546,0.189510239084727,0.987950900078038,0.0921441529450542,0.0558490112438244,0.0754774593816011
"95",0.00546327037220114,3.79825556894273,0.376273096160761,0.0804690727711153,0.381247450325581,0.0428925076051698,0.29658596432776,0.094023349558901
"96",0.0129441904086284,1.48298767640721,0.153544572137051,0.122267237142345,1.48146355160266,0.162221617169495,0.322635377643014,0.123357331579108
"97",0.0654474726019767,3.99476011776449,0.277713903112903,0.337728520347857,0.208806067029794,0.00266140291034052,0.295866797666319,0.0130173262365261
"98",0.0679024710077094,4.39139392186845,0.0500243529645438,0.0257125909360555,0.279830241416598,0.448564832716392,0.126708056655284,0.21451351819004
"99",0.00411432527580003,2.94039719580251,0.0860534270455503,0.41886746828308,2.03049434897195,0.269742610908567,0.042279499796022,1.08552967254561
"100",0.0337364566226292,19.8139963220084,0.153365572711595,0.217818289060719,6.93427906939579,0.119491056676573,0.000808824824581086,0.314153136641202
"101",0.0371487170823993,5.64555655073086,0.00293337563997285,0.23759175054198,3.34627597946944,0.028072734386055,0.244059697153972,0.44395564898822
"102",0.148097560559545,3.12350598704325,0.238439942181922,0.118962400564471,2.76411412910415,0.0723837999381249,0.229741952570137,0.137042814383159
"103",0.000890609673802679,12.8079041328931,0.0549121191669747,0.430513799221494,0.35685190096122,0.0866819435642012,0.25300787235453,0.029774157848041
"104",0.0985555937954605,3.28728075230297,0.137146178039746,0.145019926998021,4.30237911959078,0.120169754193671,0.0751728016238674,0.322671134103506
"105",0.0712993334932299,0.123565801957637,0.0642135573596657,0.0376888997998195,0.544133993092414,0.00538626613629727,0.655118592854298,0.647999649360646
"106",0.0242671185638259,13.9831723270792,0.285979058511132,0.150285956631634,1.39427377410483,0.310174008968562,0.0900768138988437,0.220827160654849
"107",0.0586591040272773,7.29182881195516,0.115253366520219,0.115517685776962,0.160667610938844,0.0493787750262839,0.057756920178382,0.0276980248452547
"108",0.00313336381507929,6.47892837124875,0.434017571225235,0.129624626299383,0.965323052924586,0.0496922056940935,0.15381758016109,0.0182353838803995
"109",0.0460781974829808,8.60971502822994,0.0610315686855694,0.145259496714151,6.74177673686345,0.144205981738819,0.0308811852840995,0.553907923398579
"110",0.066768321429088,11.3587512915266,0.0537113879549127,0.000892422993091515,1.39248974377712,0.0156272418722071,0.0425860893948355,0.0460766443810024
"111",0.0010861051336025,13.3551687247208,0.354506503440888,0.0819275376209426,2.91591512110933,0.0923332569335369,0.0554783812889456,0.305714857960991
"112",0.0676204037476603,2.71291793167835,0.0819957119056634,0.210395599861531,0.758401710165847,0.0697296213879904,0.351073630717157,0.661856927554096
"113",0.0341658827159792,9.72504412168291,0.0148626175089026,0.311666330618184,1.15669405894136,0.172004807562909,0.016361201056726,0.0924890269346689
"114",0.11137296314862,4.97735071140404,0.0771381290041527,0.150134223505946,1.24286134647821,0.07989546282267,0.119249405797116,0.071864120518971
"115",0.0422689076844847,2.27333738966885,0.287926214096299,0.200685520171846,7.20567137900009,0.00620001379687554,0.134702407431724,0.0380785749335166
"116",0.246927853456645,4.9781256959959,0.0339779554292382,0.0865753901448346,0.307202721545135,0.0271694196133089,0.130729848821023,0.181195411238188
"117",0.0555218598665625,12.3782421480362,0.137971886186304,0.491231588973888,2.96864590853965,0.0468284132605409,0.177527998178295,0.608942933639101
"118",0.0303509714757202,0.0860003693757884,0.104527339629716,0.0728493552532625,3.92949621854488,0.241318775809422,0.453465407298072,0.0209333993436686
"119",0.0927456213054761,4.60525888446298,0.301602980624188,0.188584190934847,1.53232719911119,0.0276225923104896,0.0582174073801682,0.322640805387737
"120",0.0452604192172958,0.97720241186654,0.075894465556385,0.395280959148119,1.63413725317477,0.0299710787876273,0.263972297288158,0.0693991227549639
"121",0.00424143438264595,3.146365937723,0.063787899303182,0.141271392460427,2.53838944405661,0.0906887450649941,0.172764351071701,0.323021625574819
"122",0.00734579251743788,2.01226587082604,0.434088160108536,0.0881150410547212,1.06333030294897,0.0764464108551782,0.227875624383195,0.230735519094336
"123",0.119168226968861,1.20056800521947,0.156517733320137,0.0881039054063613,0.439759552183579,0.10567236527714,0.164655030845185,0.0842439967076613
"124",0.132586932285257,10.4892010577178,0.00863245284545122,0.0710354769700392,3.32286587114801,0.0677609696703644,0.0181273639743161,0.667920257112764
"125",0.104857129495065,1.37890510706775,0.367836426866971,0.00189038317116688,0.381171971199632,0.103941270238554,0.0195556859262168,0.262201199079707
"126",0.0431816259810998,3.95476686896003,0.0508590071559076,0.0649081784682593,2.0819911312969,0.0166947405804232,0.0127368932330947,0.289995128416454
"127",0.190153021575568,18.6229498452149,0.0473744337700155,0.114610846683489,0.210983896706056,0.0504799578217157,0.0565745949144642,0.19685506564212
"128",0.00128127030513068,5.0739703714479,0.0904734419908622,0.084488220495372,1.29978338598243,0.0722555089874903,0.256344387296707,0.118057835288495
"129",0.0852221269933379,0.111592641732963,0.452902255596085,0.25299104850295,6.7434997082861,0.0286548907168166,0.0129431165568771,0.18083143358092
"130",0.0666002293185164,7.01216085897218,0.134599689938496,0.0728749981777984,1.08497327544521,0.0122534628358384,0.403853655626486,0.00233796349283075
"131",0.0586867834746794,0.973969142843628,0.200083665342898,0.0400137487170487,7.16146709692595,0.016791466014596,1.37020447629288,0.18800157829323
"132",0.122556741366665,0.478550877742336,0.0739954026932725,0.454216705061642,2.3936197087345,0.0184111463202602,0.0340156727318145,0.0510964451434564
"133",0.0370437902578473,6.39451615029859,0.0146071949280523,0.022859861376672,0.973547207588611,0.463600095246896,0.0690981330439553,0.321593957491927
"134",0.179379859233663,7.83263432282621,0.111396956329182,0.31172851293914,0.0982845129373839,0.0400857995154907,0.343723363314691,0.0290082634177911
"135",0.0930400375139514,13.854339073257,0.0698982583113006,0.0818040001966651,0.483966929329002,0.182857852794473,0.027771797558488,0.0787429270772574
"136",0.161001387325488,2.16377191522323,0.348361842397671,0.363985833557986,1.89542429326442,0.094300952155064,0.198990038967239,0.165140708091186
"137",0.0476897140972556,9.91171789765402,0.0663240720420764,0.407542322317109,5.83266582364244,0.0284753627735182,0.178911757780486,0.328114473631672
"138",0.0482210192389867,6.46190811835482,0.138989579192045,0.352995791524177,0.524205799427862,0.135524773599163,0.106328446225475,0.585079108723936
"139",0.171594367561183,0.264621041393577,0.135978081254058,0.111976668086564,0.132672030484346,0.0616434135059424,0.192659941357249,0.112240973825314
"140",0.14389333000588,0.572005057686228,0.00229651781453853,0.507572416263406,0.823373524497705,0.170410937795269,0.111884946816715,0.918198060479459
"141",0.0283291176613602,3.53724082738154,0.12848497320492,0.0926214756745605,4.3942321348558,0.261663942346002,0.0604087389189355,0.290342746560181
"142",0.0093451731157776,7.82773450846826,0.722709001380704,0.0358780437316295,6.70589822580755,0.295621410972237,0.0408793300059339,0.217215226874179
"143",0.126388255254087,1.8562554423357,0.0993877473258659,0.0481043553175305,3.1371299698085,0.240268892026249,0.400085268495854,0.0462519764403371
"144",0.0822638914913418,31.622382899814,0.105968475175316,0.0100255614828201,1.11495925171531,0.0252406787437737,0.165685006241857,0.229504747024275
"145",0.00728159219358247,3.92123255666199,0.180832895121286,0.0676988129727776,1.57328827734509,0.161230355793654,0.13385269022614,0.2164704749783
"146",0.072435075777872,4.76520811008644,0.374428158475731,0.0958043367289183,0.163359674796274,0.0271191579022508,0.0124612506693798,0.027563220080714
"147",0.0915153050110976,1.63840481008685,0.0445825143530708,0.475707562054503,2.18649024397514,0.0670635742625339,0.488109498400945,0.312537739239779
"148",0.0729195084621871,21.0853453992634,0.144186483544712,0.353472377724056,3.15144142149023,0.0224007405894972,0.337364040790417,0.0175730949036757
"149",0.0348590824433077,0.0412140367187148,0.070456606032958,0.0842117493519582,0.0565992227392721,0.0290900219199809,0.2588014906805,0.295140567744429
"150",0.0330753247399019,12.636090796784,0.0675250725225109,0.283289713933085,0.390617759796051,0.221780541624301,0.117620955881972,0.10151078362032
"151",0.05706593302109,4.34736368515981,0.00345999821353398,0.0568400919668369,1.2535345911962,0.112061161304632,0.133527852960017,0.215444621481499
"152",0.191053645867637,15.6701074446201,0.0460369768938915,0.125216310635197,2.42105710398111,0.0251351297871982,0.310605742064025,0.439489965737801
"153",0.0543799716896594,4.659227093742,0.0422951178148336,0.196489799978359,0.658428588092156,0.375601512172338,0.144769757088383,0.0244054066809601
"154",0.0026709531348384,2.1867878872213,0.24726157764723,0.267498688342262,4.37209001934344,0.322554652438128,0.142345101855735,0.0150218407535892
"155",0.0403413890293332,8.41843039493675,0.00098805279966076,0.0467754513873221,2.08803864566096,0.0736666372475355,0.0460993988325449,0.257780637382876
"156",0.00670727485445526,5.88907056773972,0.105621203313515,0.0688318060501442,8.17890610010363,0.082847870620981,0.269319025569153,0.289680484431479
"157",0.042925002805086,2.41815471567064,0.642881383326626,0.2441354635222,0.865858050261094,0.0248099537597147,0.106825962780595,0.257923944067257
"158",0.0201123397050375,6.56784330730005,0.0264293381788374,0.741541342433979,2.26727264403213,0.0660324539262364,0.00277560999157129,0.411312571710042
"159",0.272260333322625,0.49052869292862,0.266145727809092,0.186822024304705,0.568362443615341,0.186351158127273,0.151010327269908,0.124636043848267
"160",0.0946793195198174,8.4398961745335,0.0855947241870502,0.0506552190157294,0.801342364756865,0.13353584721471,0.0652051438839993,0.361775206332848
"161",0.123875373966531,8.99967591274496,0.108554609079174,0.123044390228672,2.03901577205215,0.0182925415390941,0.0578803422510683,0.19983457060855
"162",0.0239864719183337,2.17632538243488,0.0318982945971254,0.197577981003369,3.51639390136755,0.17580597105389,0.158951021902862,0.458349184379902
"163",0.223101827009924,0.885765750169441,0.0472688233537869,0.189690009083907,0.776215623651476,0.180023747604169,0.347719538054697,0.0334680778204589
"164",0.0618915981589039,10.5048615593756,0.372755850006882,0.0521964926860499,2.77825449696569,0.21574918686873,0.0900355285120734,0.468759629204954
"165",0.153355746810609,0.878744453910601,0.0942572909373201,0.0774060283744855,5.01079843792864,0.0815399294517383,0.0442741593599417,0.296136024691801
"166",0.0746214834987322,0.00242879945762273,0.0555221257887324,0.558538829970602,3.67856053127117,0.20654235161478,0.0220408088621402,0.169502454539797
"167",0.0478717988633473,2.01257610707555,0.293654704458048,0.23891612830496,0.386348091599028,0.049332027434385,0.264202364821547,0.239444376235452
"168",0.188054313215269,0.967067545479992,0.446517621441507,0.00221877747324942,7.55251523589945,0.124708568072007,0.075801316458122,0.0595909318629186
"169",0.150177827385794,8.45475592642595,0.0349590171465312,0.180695340235397,3.74967089280113,0.0132981073922359,0.0645412476753837,0.0578965235944714
"170",0.157043016341128,0.676563283720914,0.0129300096026603,0.0331923140301274,1.17304723814512,0.0865462558232337,0.0634300504904543,0.0160242835250927
"171",0.00332074795194331,9.04687456990347,0.195203868053113,0.053281197898169,1.9097040335741,0.0131095273475137,0.429271381408883,0.0709636119748872
"172",0.0691974403474102,1.17291672781359,0.386737214058071,0.0377359038350324,2.47751466895377,0.188013596965457,0.295937701242844,0.195140836422876
"173",0.181141704449578,0.73196032188635,0.181480973109323,0.0685453782101204,3.2005250834481,0.0693765282283154,0.291846475002578,0.369859641598469
"174",0.0552273087721802,3.38387472164652,0.10340238758901,0.170328789325483,6.66493975081783,0.000828170128114912,0.0679915835727381,0.0355839311093086
"175",0.0176972721582687,3.93260086880322,0.011538061974338,0.18485881241063,6.59749610803348,0.0417172752764423,0.179076550838603,0.412169557795965
"176",0.00802492693505191,0.218206389669778,0.0314435202169846,0.652446655350789,2.48514971870111,0.196757611198854,0.115755691072157,0.0487347696385749
"177",0.0307705737688075,34.6761648346872,0.00450835460088289,0.363099085430005,1.45139796464334,0.0167359930765233,0.0988820726939654,0.417772646695984
"178",0.196952801236332,4.07139807739601,0.115441638898032,0.091783900280018,1.04527164009755,0.0731821483699418,0.203921909342606,0.00294205527183269
"179",0.0935218849845888,13.3328235587104,0.0112980181341217,0.0629693013798358,3.47957334580546,0.18837443204758,0.642419498670348,0.788404550657046
"180",0.196402855384141,2.78146425054345,0.0413342544304967,0.0294827905562544,1.36549201322834,0.044010435231931,0.00171007168024227,0.208111166692243
"181",0.0164409668058718,1.17347939110818,0.0633845486197735,0.236392114193882,6.16549182456541,0.159483216192145,0.101322133243808,0.341241913737915
"182",0.0728706929427908,2.6415943048694,0.010392398319171,0.000659191652802737,0.563204781994393,0.00394640390548618,0.224433793742353,0.373007430514962
"183",0.0144620109465458,5.83019281225439,0.00186230577656164,0.356278658131262,0.402828145457498,0.00200748158053039,0.3888575974347,0.421747482741533
"184",0.153172683245487,2.39371468621812,0.25755879814005,0.200818410074582,7.37876701081605,0.0150466286440304,0.340370447650662,0.738714261750807
"185",0.0122748379471511,6.78487390078779,0.650596419695481,0.0263600774183098,1.50842632256724,0.0345674566451036,0.0316854003210917,0.0671348035151074
"186",0.26572977281573,4.13375535525115,0.0149224799842072,0.110432257596217,1.11339975678106,0.0446106745869592,0.0557846625379101,0.167857253582348
"187",0.359226324245576,1.48720581796064,0.136819767708143,0.201691823230975,1.12212116588527,0.0810733034264553,0.0199198413094164,0.699958468046309
"188",0.211630103236283,24.3260392198918,0.0859071003958059,0.114105206800903,0.320712144890432,0.0741957234414201,0.0156797006086649,0.0851223641572417
"189",0.25632277867935,10.8234323554984,0.0215422160101354,0.152967317705988,0.00756151857247192,0.0474988537898249,0.113801561966186,0.242799130848957
"190",0.132871859265393,6.50962666823002,0.408641766160731,0.333765440199657,1.50517385531805,0.248128828570792,0.200982025501066,0.634011834904175
"191",0.0254103455497194,1.97011271259492,0.0797690509178628,0.401822815992828,0.034587199015301,0.0427676402500866,0.368311859612856,0.100978082928716
"192",0.0168611328167187,3.80351447618169,0.010938976794487,0.260805853111667,2.71119165238354,0.0283060405313123,0.0249125633718575,0.19174537201672
"193",0.0148688623984025,1.48160351471372,0.00710893024225262,0.0635911701500844,6.23121437044042,0.0145124326661232,0.121363190882371,0.0176607512845087
"194",0.0337723649879928,5.30310368389289,0.121795063344254,0.0788081134164556,1.75644086037605,0.0802067383267696,0.127162744884821,0.14895036542844
"195",0.232748121903578,11.0042610872168,0.031380935556743,0.602421392255362,2.82599046957261,0.0191969744000501,0.218601749221171,0.0455380434436466
"196",0.0310022271532762,10.4666036541973,0.427300561358231,0.119471584670136,1.01580719873406,0.0414203022455678,0.0575604335719015,0.152580746096061
"197",0.000768953848237641,0.266363161901128,0.17901171218652,0.00409134131333511,1.96166201979628,0.108841502102887,0.0130269803077729,0.303871453056286
"198",0.160188111541174,1.02538736383104,0.0245666425416133,0.438258746486202,1.79065368861672,0.30722315455148,0.0181159542739001,0.105841487232176
"199",0.00816877425821293,1.10574266360572,0.43194122822763,0.0876497712832734,1.68934693551311,0.333032592385719,0.52351715284456,0.0378713801873385
"200",0.0547453414105824,3.47705813799,0.275294298759038,0.0282767282777705,0.846955729199965,0.149783517951589,0.0100090848253716,0.05433559105
